"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP06.IX.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Health","Index","Annual","Units","","","","114.9603583333333","153.2562666666667","251.6413416666668","360.7147166666665","544.8181833333335","924.8785083333332","2131.4676","7226.676675","10161.15833333334"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP03.IX.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Clothing and footwear","Index","Annual","Units","","","","108.3035833333334","132.8313583333333","191.3241416666667","300.685525","496.9055916666668","978.1720666666665","2223.064075","5700.774591666665","7397.091666666668"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP09.YOY_PCH_PA_PT.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Recreation and culture","Period average, Year-over-year (YOY) percent change","Annual","Units","","","","","30.25501615379044","47.52269005150068","47.77543950015951","49.91738210095341","64.01208527660467","136.1708415460968","207.6601737297256","41.36882821167966"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP04.IX.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Index","Annual","Units","","","","123.004","187.9017083333333","280.5011166666668","336.452425","424.6886083333332","647.8209166666668","1406.471775","5205.651716666668","9061.991666666668"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP07.IX.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Transport","Index","Annual","Units","","","","109.6260416666667","157.363875","247.288125","341.9072416666668","532.33615","893.2342916666668","1921.817791666667","6729.428533333332","9194.558333333335"
"IMF.STA:CPI(5.0.0)","ARG.CPI._T.IX.A","OBS_VALUE","Argentina","Consumer price index (CPI)","All Items","Index","Annual","Units","","","","112.8871083333334","151.581675","232.7510916666666","330.5416833333332","490.5548583333335","845.8674583333332","1975.006925","6317.72975","8966.175"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP12.YOY_PCH_PA_PT.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Miscellaneous goods and services","Period average, Year-over-year (YOY) percent change","Annual","Units","","","","","31.35880079362249","57.8932183294682","41.22499102971107","33.25424102903724","67.61705371000294","129.4987021356324","276.4044748520267","38.82361481939819"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP06.YOY_PCH_PA_PT.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Health","Period average, Year-over-year (YOY) percent change","Annual","Units","","","","","33.3122729335033","64.19644503933286","43.34477565474207","51.03852384176371","69.75911168652556","130.459198780712","239.0469869211242","40.60623977387697"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP07.YOY_PCH_PA_PT.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Transport","Period average, Year-over-year (YOY) percent change","Annual","Units","","","","","43.54607044782922","57.14415077793426","38.26270131922704","55.69607341601343","67.79515944327035","115.152710727304","250.1595501151719","36.632082320056"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP04.YOY_PCH_PA_PT.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Period average, Year-over-year (YOY) percent change","Annual","Units","","","","","52.76064870519113","49.28076979963603","19.94691108478647","26.22545619438861","52.54021510230847","117.1081141122977","270.1213070320354","74.07986857156337"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP01.IX.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","111.6830416666667","148.2411583333333","234.7589666666667","345.00895","516.9814833333332","902.8076749999998","2204.531575","7015.449091666665","9543.375000000002"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP03.POP_PCH_PA_PT.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Clothing and footwear","Period average, Period-over-period percent change","Annual","Units","","","","","22.64724235809362","44.03537242053103","57.16026340464001","65.25756990352855","96.85269859527801","127.2671803617919","156.4377093659194","29.75590505682618"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP06.POP_PCH_PA_PT.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Health","Period average, Period-over-period percent change","Annual","Units","","","","","33.3122729335033","64.19644503933286","43.34477565474207","51.03852384176371","69.75911168652556","130.459198780712","239.0469869211242","40.60623977387697"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP09.POP_PCH_PA_PT.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Recreation and culture","Period average, Period-over-period percent change","Annual","Units","","","","","30.25501615379044","47.52269005150068","47.77543950015951","49.91738210095341","64.01208527660467","136.1708415460968","207.6601737297256","41.36882821167966"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP01.YOY_PCH_PA_PT.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Food and non-alcoholic beverages","Period average, Year-over-year (YOY) percent change","Annual","Units","","","","","32.73381179550902","58.36287931506208","46.96305529827826","49.84581800945546","74.63056300952623","144.1861800742888","218.228560263042","36.03370041322295"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP10.YOY_PCH_PA_PT.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Education","Period average, Year-over-year (YOY) percent change","Annual","Units","","","","","30.45472751972545","40.41293590113156","33.59237186017342","41.35960098923311","66.28190844390328","115.0074991518632","193.880406026531","76.16691005027067"
"IMF.STA:CPI(5.0.0)","ARG.CPI.CP11.IX.A","OBS_VALUE","Argentina","Consumer price index (CPI)","Restaurants and hotels","Index","Annual","Units","","","","112.2475083333333","145.0581083333333","213.9638333333333","300.63415","459.2329166666668","865.8821083333332","2176.597741666667","6755.074391666668","10740.05833333334"
"IMF.STA:CPI(5.0.0)","IDN.CPI._T.SRP_YOY_PCH_PA_PT.A","OBS_VALUE","Indonesia","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Year-over-year (YOY) percent change","Annual","Units","6.394928823965593","6.363120611966463","3.525804528154512","3.808798576919489","3.198347559249961","3.030584609416606","1.919835272707928","1.560078829833344","4.209464637147842","3.669386548597611","2.181512736151888","1.913334432950795"
"IMF.STA:CPI(5.0.0)","IDN.CPI._T.SRP_IX.A","OBS_VALUE","Indonesia","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Annual","Units","124.3861499940403","132.3009907427426","136.9656650651435","142.182411367013","146.7298990506526","151.1766727886942","154.0790158769978","156.4827699849104","163.0698568506546","169.0535202427499","172.7414443177586","176.0465658518668"
"IMF.STA:CPI(5.0.0)","IDN.CPI._T.SRP_POP_PCH_PA_PT.A","OBS_VALUE","Indonesia","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Annual","Units","6.394928823965593","6.363120611966463","3.525804528154512","3.808798576919489","3.198347559249961","3.030584609416606","1.919835272707928","1.560078829833344","4.209464637147842","3.669386548597611","2.181512736151888","1.913334432950795"
"IMF.STA:CPI(5.0.0)","TUR.CPI._T.SRP_IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Annual","Units","135.6614349775784","146.0678251121076","157.4247944693572","174.9687032884903","203.545403587444","234.4371263079222","263.2235612855007","314.8061472346787","542.4388079222722","834.5931427503739","1322.883968609865","1784.321281763827"
"IMF.STA:CPI(5.0.0)","TUR.CPI._T.SRP_YOY_PCH_PA_PT.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Year-over-year (YOY) percent change","Annual","Units","8.85457271364316","7.670853648458848","7.775134153283301","11.14431108407642","16.33246389889289","15.17682157200223","12.27895744625741","19.5964926913324","72.30883598912065","53.85940875933151","58.50645073003415","34.88116298203064"
"IMF.STA:CPI(5.0.0)","TUR.CPI._T.SRP_POP_PCH_PA_PT.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Annual","Units","8.85457271364316","7.670853648458848","7.775134153283301","11.14431108407642","16.33246389889289","15.17682157200223","12.27895744625741","19.5964926913324","72.30883598912065","53.85940875933151","58.50645073003415","34.88116298203064"
"IMF.STA:CPI(5.0.0)","TUR.CPI.CP10.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","Education","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","TUR.CPI.CP02.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","TUR.CPI.CP01.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","TUR.CPI.CP04.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","TUR.CPI.CP03.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","Clothing and footwear","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","TUR.CPI.CP05.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","TUR.CPI.CP08.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","Communication","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","TUR.CPI.CP06.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","Health","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","TUR.CPI.CP12.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","Miscellaneous goods and services","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","TUR.CPI._T.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","7.602971306639118","8.18618410850572","8.822670904976802","9.805896796551712","11.40744135081122","13.13872837055464","14.75202723615439","17.64290717531075","30.400287988419","46.77370336011555","74.1393370711139","100.0000000686862"
"IMF.STA:CPI(5.0.0)","TUR.CPI.CP09.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","Recreation and culture","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","TUR.CPI.CP07.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","Transport","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","TUR.CPI.CP11.IX.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","Restaurants and hotels","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","TUR.CPI._T.POP_PCH_PA_PT.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Annual","Units","8.854572713643188","7.670853648458794","7.775134153283346","11.14431108407636","16.33246389889294","15.17682157200223","12.27895744625738","19.5964926913324","72.30883598912066","53.85940875933152","58.50645073003419","34.88116298203064"
"IMF.STA:CPI(5.0.0)","TUR.CPI._T.YOY_PCH_PA_PT.A","OBS_VALUE","Türkiye, Republic of","Consumer price index (CPI)","All Items","Period average, Year-over-year (YOY) percent change","Annual","Units","8.854572713643188","7.670853648458794","7.775134153283346","11.14431108407636","16.33246389889294","15.17682157200223","12.27895744625738","19.5964926913324","72.30883598912066","53.85940875933152","58.50645073003419","34.88116298203064"
"IMF.STA:CPI(5.0.0)","FRA.CPI._T.SRP_IX.A","OBS_VALUE","France","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Index","Annual","Units","105.5394252934242","105.5790177550195","105.7725809005965","106.8644530081473","108.8423164229531","110.0485667528903","110.5729469109082","112.3889211494132","118.2582836227983","124.0273451934752","126.5067131218217","127.7006457970403"
"IMF.STA:CPI(5.0.0)","FRA.CPI.CP03.IX.A","OBS_VALUE","France","Consumer price index (CPI)","Clothing and footwear","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","FRA.CPI.CP08.IX.A","OBS_VALUE","France","Consumer price index (CPI)","Communication","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","FRA.CPI._T.IX.A","OBS_VALUE","France","Consumer price index (CPI)","All Items","Index","Annual","Units","82.64451230522188","82.6755158820408","82.82708892426652","83.6820986760946","85.23089958029235","86.17547522070832","86.5861003714654","88.00813109489252","92.6042391162018","97.1218047429032","99.06331762014045","99.9982477033239"
"IMF.STA:CPI(5.0.0)","FRA.CPI.CP10.IX.A","OBS_VALUE","France","Consumer price index (CPI)","Education","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","FRA.CPI.CP11.IX.A","OBS_VALUE","France","Consumer price index (CPI)","Restaurants and hotels","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","FRA.CPI.CP05.IX.A","OBS_VALUE","France","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","FRA.CPI.CP02.IX.A","OBS_VALUE","France","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","FRA.CPI.CP04.IX.A","OBS_VALUE","France","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","FRA.CPI.CP09.IX.A","OBS_VALUE","France","Consumer price index (CPI)","Recreation and culture","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","FRA.CPI.CP12.IX.A","OBS_VALUE","France","Consumer price index (CPI)","Miscellaneous goods and services","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","FRA.CPI._T.POP_PCH_PA_PT.A","OBS_VALUE","France","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Annual","Units","0.507758822937971","0.03751438051254741","0.1833348611237943","1.032282750646789","1.850815083154929","1.108254922882899","0.4764988527251023","1.642331410383915","5.22236748369721","4.878357265084443","1.999049422914599","0.9437702124700197"
"IMF.STA:CPI(5.0.0)","FRA.CPI._T.YOY_PCH_PA_PT.A","OBS_VALUE","France","Consumer price index (CPI)","All Items","Period average, Year-over-year (YOY) percent change","Annual","Units","0.507758822937971","0.03751438051254741","0.1833348611237943","1.032282750646789","1.850815083154929","1.108254922882899","0.4764988527251023","1.642331410383915","5.22236748369721","4.878357265084443","1.999049422914599","0.9437702124700197"
"IMF.STA:CPI(5.0.0)","FRA.CPI.CP06.IX.A","OBS_VALUE","France","Consumer price index (CPI)","Health","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","FRA.CPI.CP01.IX.A","OBS_VALUE","France","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","FRA.CPI.CP07.IX.A","OBS_VALUE","France","Consumer price index (CPI)","Transport","Index","Annual","Units","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","FRA.CPI._T.SRP_POP_PCH_PA_PT.A","OBS_VALUE","France","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Period-over-period percent change","Annual","Units","0.5077588229379897","0.03751438051251817","0.1833348611237648","1.03228275064681","1.850815083154928","1.108254922882936","0.4764988527250654","1.642331410383937","5.222367483697253","4.878357265084403","1.999049422914628","0.9437702124699763"
"IMF.STA:CPI(5.0.0)","FRA.CPI._T.SRP_YOY_PCH_PA_PT.A","OBS_VALUE","France","Consumer price index (CPI)","All Items","Standard reference period (2010=100), Period average, Year-over-year (YOY) percent change","Annual","Units","0.5077588229379897","0.03751438051251817","0.1833348611237648","1.03228275064681","1.850815083154928","1.108254922882936","0.4764988527250654","1.642331410383937","5.222367483697253","4.878357265084403","1.999049422914628","0.9437702124699763"
"IMF.STA:CPI(5.0.0)","IND.CPI.CP10.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Education","Index","Annual","Units","93.4411034431697","100.0000000000001","105.7139028712965","111.085796464744","117.8525865369582","","","","","","",""
"IMF.STA:CPI(5.0.0)","IND.CPI.CP12.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Miscellaneous goods and services","Index","Annual","Units","97.05726105019765","99.99999999999995","106.3671767028738","110.4217455143995","115.6622602485525","","","","","","",""
"IMF.STA:CPI(5.0.0)","IND.CPI.CP08.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Communication","Index","Annual","Units","97.6742449011174","99.99999999999992","102.482318670491","103.0637574452115","103.563190989667","","","","","","",""
"IMF.STA:CPI(5.0.0)","IND.CPI.CP03.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Clothing and footwear","Index","Annual","Units","94.3483601669648","99.99999999999995","105.2938580799045","110.1040151063408","115.2454780361755","","","","","","",""
"IMF.STA:CPI(5.0.0)","IND.CPI._T.IX.A","OBS_VALUE","India","Consumer price index (CPI)","All Items","Index","Annual","Units","61.69066442606002","64.71780894519132","67.9201861427094","70.18068769389865","72.94498319544988","75.66547052740438","80.67712512926578","84.81699715615305","90.49891675284388","95.61133014477765","100.34699327818","102.7541666666667"
"IMF.STA:CPI(5.0.0)","IND.CPI.CP06.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Health","Index","Annual","Units","95.009461585793","100","104.9061706746088","109.2640459318135","116.0047563077588","","","","","","",""
"IMF.STA:CPI(5.0.0)","IND.CPI.CP09.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Recreation and culture","Index","Annual","Units","95.44040685991845","99.99999999999985","104.213212513305","107.9457166651858","113.049640396553","","","","","","",""
"IMF.STA:CPI(5.0.0)","IND.CPI.CP04.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Index","Annual","Units","95.2688411838266","99.99999999999995","104.460191746561","110.3932055022928","118.4799291371405","","","","","","",""
"IMF.STA:CPI(5.0.0)","IND.CPI.CP02.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Index","Annual","Units","91.46923715356922","100","107.4233973360415","114.5505997006568","122.3280982699008","","","","","","",""
"IMF.STA:CPI(5.0.0)","IND.CPI.CP05.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Index","Annual","Units","94.9136279165806","99.9999999999999","104.6321081973982","108.913194301053","114.3781333883958","","","","","","",""
"IMF.STA:CPI(5.0.0)","IND.CPI.CP01.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Annual","Units","95.27645533088532","99.99999999999995","105.2672749081612","106.6823689696602","108.0188270403248","","","","","","",""
"IMF.STA:CPI(5.0.0)","IND.CPI.CP11.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Restaurants and hotels","Index","Annual","Units","93.15881903305945","100","105.936690235047","111.4274603477928","116.287674374164","","","","","","",""
"IMF.STA:CPI(5.0.0)","IND.CPI._T.YOY_PCH_PA_PT.A","OBS_VALUE","India","Consumer price index (CPI)","All Items","Period average, Year-over-year (YOY) percent change","Annual","Units","6.665656718679002","4.906973441272488","4.948216340621377","3.328173374613011","3.938826466916413","3.729505735391268","6.623436776285278","5.13140747176367","6.699034140798552","5.649143189079239","4.95303550973662","2.398849541822923"
"IMF.STA:CPI(5.0.0)","IND.CPI.CP07.IX.A","OBS_VALUE","India","Consumer price index (CPI)","Transport","Index","Annual","Units","101.2927395715895","99.99999999999985","101.8789853438556","106.4937993235628","113.4986922209692","","","","","","",""
"IMF.STA:CPI(5.0.0)","IND.CPI._T.POP_PCH_PA_PT.A","OBS_VALUE","India","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Annual","Units","6.665656718679002","4.906973441272488","4.948216340621377","3.328173374613011","3.938826466916413","3.729505735391268","6.623436776285278","5.13140747176367","6.699034140798552","5.649143189079239","4.95303550973662","2.398849541822923"
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP09.POP_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Recreation and culture","Period average, Period-over-period percent change","Annual","Units","2.668307037655608","2.509517116703306","3.093529388825343","4.220311850853553","3.143236461061802","2.47182328693218","1.752244612050911","4.3058824722247","5.961563578879168","3.4297224409863","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP09.YOY_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Recreation and culture","Period average, Year-over-year (YOY) percent change","Annual","Units","2.668307037655608","2.509517116703306","3.093529388825343","4.220311850853553","3.143236461061802","2.47182328693218","1.752244612050911","4.3058824722247","5.961563578879168","3.4297224409863","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP06.POP_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Health","Period average, Period-over-period percent change","Annual","Units","4.079722604856003","3.733702389231246","4.797385712289093","4.968165267832332","4.858934255946784","4.319670056109629","4.543065353747895","4.426863200563702","5.624685900148653","6.459603541860479","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP03.YOY_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Clothing and footwear","Period average, Year-over-year (YOY) percent change","Annual","Units","2.107563484871911","2.521403778437441","3.205328042145114","4.125591819526957","2.691910138256251","2.308333479540837","0.5997386674240635","3.886477949380653","5.811785197393422","5.005252366566964","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP06.YOY_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Health","Period average, Year-over-year (YOY) percent change","Annual","Units","4.079722604856003","3.733702389231246","4.797385712289093","4.968165267832332","4.858934255946784","4.319670056109629","4.543065353747895","4.426863200563702","5.624685900148653","6.459603541860479","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP10.POP_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Education","Period average, Period-over-period percent change","Annual","Units","4.343955701818758","4.342065429158745","4.1918920184698","4.516271848072937","4.780585595004783","4.789760339259213","3.590619386954676","1.551242513445295","3.662282250569772","5.483898015417208","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP05.POP_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Period average, Period-over-period percent change","Annual","Units","2.79304522674605","2.703402403746442","3.502809622001643","5.306150760675857","4.51234924108705","3.049967291560648","3.850011016127321","6.105796075343087","8.459945152140534","5.375389949697206","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP08.POP_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Communication","Period average, Period-over-period percent change","Annual","Units","-1.904583957095762","-11.31594573197059","-10.55562697068934","-2.472582276663854","-0.441809336116513","-0.851912822712244","-1.229552587270987","0.8474326879848907","-3.198935145921057","-3.174811335375993","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP11.POP_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Restaurants and hotels","Period average, Period-over-period percent change","Annual","Units","5.705709198099236","4.632460881478224","4.517001233364","6.141805222209376","5.083074495580123","5.254708745313259","4.249321708058351","5.664034734736335","10.56727975370773","9.849015509916685","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP02.POP_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Period average, Period-over-period percent change","Annual","Units","6.495274557982072","3.371757447163","2.385987080198503","4.438332087224354","4.766011443122698","5.431357309894005","8.794572037948852","3.298812236867787","7.520527208148121","7.49744531070731","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP10.YOY_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Education","Period average, Year-over-year (YOY) percent change","Annual","Units","4.343955701818758","4.342065429158745","4.1918920184698","4.516271848072937","4.780585595004783","4.789760339259213","3.590619386954676","1.551242513445295","3.662282250569772","5.483898015417208","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP04.YOY_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Period average, Year-over-year (YOY) percent change","Annual","Units","2.89963604109293","1.86466441185759","1.716415864206428","3.924003028363966","3.896077766415659","1.960184437821091","2.600923040689119","5.059161749605183","2.970290666976357","0.4628483971933011","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP07.YOY_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Transport","Period average, Year-over-year (YOY) percent change","Annual","Units","6.706876444573309","2.944519167425992","1.836303731988627","12.25817284209948","8.951919959667646","4.57625124161174","-1.31157453209512","7.955180832798732","7.069010614151462","4.44848029729656","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP01.POP_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Food and non-alcoholic beverages","Period average, Period-over-period percent change","Annual","Units","4.740626162034778","3.98915275699495","4.469660620265395","6.966012411794832","4.795749553375659","4.388206077992893","6.621497484186025","7.231077229755639","13.26198192229893","8.16568016071797","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP01.YOY_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Food and non-alcoholic beverages","Period average, Year-over-year (YOY) percent change","Annual","Units","4.740626162034778","3.98915275699495","4.469660620265395","6.966012411794832","4.795749553375659","4.388206077992893","6.621497484186025","7.231077229755639","13.26198192229893","8.16568016071797","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP11.YOY_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Restaurants and hotels","Period average, Year-over-year (YOY) percent change","Annual","Units","5.705709198099236","4.632460881478224","4.517001233364","6.141805222209376","5.083074495580123","5.254708745313259","4.249321708058351","5.664034734736335","10.56727975370773","9.849015509916685","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP08.YOY_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Communication","Period average, Year-over-year (YOY) percent change","Annual","Units","-1.904583957095762","-11.31594573197059","-10.55562697068934","-2.472582276663854","-0.441809336116513","-0.851912822712244","-1.229552587270987","0.8474326879848907","-3.198935145921057","-3.174811335375993","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP02.YOY_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Period average, Year-over-year (YOY) percent change","Annual","Units","6.495274557982072","3.371757447163","2.385987080198503","4.438332087224354","4.766011443122698","5.431357309894005","8.794572037948852","3.298812236867787","7.520527208148121","7.49744531070731","",""
"IMF.STA:CPI(5.0.0)","MEX.CPI.CP03.POP_PCH_PA_PT.A","OBS_VALUE","Mexico","Consumer price index (CPI)","Clothing and footwear","Period average, Period-over-period percent change","Annual","Units","2.107563484871911","2.521403778437441","3.205328042145114","4.125591819526957","2.691910138256251","2.308333479540837","0.5997386674240635","3.886477949380653","5.811785197393422","5.005252366566964","",""
